Departure ID,Arrival ID,Departure Epoch,time-of-flight [s],Atom Delta-V [km/s],Lambert Delta-V [km/s]
29093,28255,2016-02-01 04:45:00.000000 UTC,55990,27.8739,28.9451
16111,39261,2016-02-09 22:35:00.000000 UTC,39370,27.8739,30.5829
29093,39261,2016-02-02 08:40:00.000000 UTC,12970,27.8744,28.4361
28255,16111,2016-02-23 00:46:40.000000 UTC,28630,27.8749,28.6752
16111,28255,2016-02-07 01:50:00.000000 UTC,27790,27.8754,29.8721
39261,16111,2016-02-12 13:55:00.000000 UTC,30010,27.8757,30.1607
29093,16111,2016-02-02 03:30:00.000000 UTC,2770,27.8759,27.7813
16111,28255,2016-02-06 21:45:00.000000 UTC,8290,27.8764,28.5661
16111,28255,2016-02-07 23:31:40.000000 UTC,26890,27.8764,29.6817
29093,16111,2016-02-02 21:55:00.000000 UTC,20410,27.8767,30.0739
29093,39261,2016-02-02 21:55:00.000000 UTC,29230,27.877,30.2335
39261,28255,2016-02-13 22:25:00.000000 UTC,23830,27.8772,28.2362
16111,28255,2016-02-06 17:46:40.000000 UTC,19690,27.8773,29.3989
29093,39261,2016-02-03 13:25:00.000000 UTC,8170,27.8777,28.5523
39261,16111,2016-02-16 05:00:00.000000 UTC,45910,27.8779,29.8856
28255,29093,2016-02-23 00:46:40.000000 UTC,57070,27.8779,27.9396
16111,39261,2016-02-06 18:05:00.000000 UTC,10750,27.8788,29.4665
29093,39261,2016-02-03 11:35:00.000000 UTC,20170,27.8794,29.3183
29093,28255,2016-02-01 19:31:40.000000 UTC,43810,27.8796,28.9452
39261,16111,2016-02-17 09:50:00.000000 UTC,44530,27.8798,30.8301
28255,29093,2016-02-23 16:31:40.000000 UTC,3550,27.8806,25.765
29093,39261,2016-02-04 22:31:40.000000 UTC,40630,27.8815,28.3396
39261,29093,2016-02-13 07:35:00.000000 UTC,37810,27.8815,28.293
39261,16111,2016-02-17 17:40:00.000000 UTC,59050,27.8815,30.985
39261,16111,2016-02-13 09:46:40.000000 UTC,58390,27.8824,30.9013
16111,39261,2016-02-07 14:05:00.000000 UTC,53230,27.8828,30.7358
28255,29093,2016-02-18 05:30:00.000000 UTC,49990,27.8831,31.0088
39261,28255,2016-02-17 23:01:40.000000 UTC,58750,27.8837,28.5365
29093,28255,2016-02-04 07:10:00.000000 UTC,42790,27.8839,30.4867
28255,29093,2016-02-19 09:15:00.000000 UTC,38650,27.884,30.2231
16111,39261,2016-02-06 23:55:00.000000 UTC,49210,27.8844,30.6285
29093,39261,2016-02-03 13:25:00.000000 UTC,8050,27.8846,28.2099
16111,29093,2016-02-08 10:45:00.000000 UTC,48910,27.8848,30.4117
29093,28255,2016-02-01 05:16:40.000000 UTC,8530,27.8852,28.9094
28255,39261,2016-02-18 05:30:00.000000 UTC,22810,27.8852,28.9776
39261,16111,2016-02-13 21:01:40.000000 UTC,40450,27.8853,28.259
28255,29093,2016-02-18 17:25:00.000000 UTC,6730,27.8857,26.6134
29093,39261,2016-02-04 22:31:40.000000 UTC,37510,27.8872,28.2848
39261,29093,2016-02-13 21:01:40.000000 UTC,45970,27.8873,28.1743
29093,39261,2016-02-01 15:35:00.000000 UTC,40990,27.8875,29.3942
29093,39261,2016-02-04 09:16:40.000000 UTC,55270,27.8877,28.3582
28255,39261,2016-02-23 00:46:40.000000 UTC,15670,27.8885,28.9766
16111,28255,2016-02-11 06:16:40.000000 UTC,50770,27.8887,28.1186
28255,29093,2016-02-20 04:01:40.000000 UTC,34750,27.8894,29.9315
28255,39261,2016-02-18 06:20:00.000000 UTC,47410,27.8895,30.0739
29093,28255,2016-02-01 00:46:40.000000 UTC,58210,27.8896,27.9795
28255,16111,2016-02-20 21:40:00.000000 UTC,21310,27.8898,29.5319
39261,29093,2016-02-12 17:25:00.000000 UTC,39790,27.8907,30.6751
29093,16111,2016-02-03 06:15:00.000000 UTC,52810,27.8912,27.9509
28255,39261,2016-02-18 12:10:00.000000 UTC,10930,27.8915,29.105
28255,29093,2016-02-23 00:46:40.000000 UTC,54190,27.8919,28.9461
16111,39261,2016-02-07 05:35:00.000000 UTC,38170,27.8921,29.1757
39261,29093,2016-02-12 14:20:00.000000 UTC,36490,27.8929,27.8413
16111,39261,2016-02-12 11:00:00.000000 UTC,51670,27.8932,29.7445
39261,16111,2016-02-13 10:55:00.000000 UTC,12550,27.8936,28.2643
28255,39261,2016-02-18 18:16:40.000000 UTC,49870,27.8938,28.3865
16111,29093,2016-02-06 17:31:40.000000 UTC,43930,27.8943,29.7591
39261,29093,2016-02-14 20:46:40.000000 UTC,27010,27.8943,29.7218
39261,28255,2016-02-12 12:15:00.000000 UTC,10810,27.8951,28.8187
39261,28255,2016-02-12 22:16:40.000000 UTC,42790,27.8956,28.2142
39261,16111,2016-02-16 00:35:00.000000 UTC,18790,27.8958,28.5892
29093,39261,2016-02-01 15:35:00.000000 UTC,41350,27.896,28.568
39261,16111,2016-02-13 02:35:00.000000 UTC,39730,27.8963,28.1832
28255,29093,2016-02-23 03:20:00.000000 UTC,19870,27.8963,28.3984
29093,39261,2016-02-05 10:20:00.000000 UTC,7090,27.8966,26.6208
28255,16111,2016-02-21 07:31:40.000000 UTC,38050,27.8966,28.2606
29093,28255,2016-02-02 23:31:40.000000 UTC,17710,27.8967,29.7153
16111,39261,2016-02-11 21:31:40.000000 UTC,23830,27.8971,29.1396
39261,28255,2016-02-14 01:16:40.000000 UTC,47410,27.8971,28.8497
39261,28255,2016-02-12 11:10:00.000000 UTC,47170,27.8972,29.8369
29093,16111,2016-02-01 13:46:40.000000 UTC,48310,27.8974,27.9911
16111,29093,2016-02-07 12:00:00.000000 UTC,33610,27.8989,28.2473
39261,28255,2016-02-14 08:55:00.000000 UTC,17530,27.8992,27.9288
16111,39261,2016-02-12 11:00:00.000000 UTC,6490,27.8993,26.1378
39261,29093,2016-02-15 16:05:00.000000 UTC,39010,27.901,29.4792
29093,39261,2016-02-01 18:30:00.000000 UTC,34270,27.9014,29.9319
16111,28255,2016-02-08 02:10:00.000000 UTC,59290,27.9017,29.455
28255,39261,2016-02-20 10:45:00.000000 UTC,12910,27.9018,29.313
16111,39261,2016-02-08 04:55:00.000000 UTC,45310,27.9022,30.3807
39261,28255,2016-02-12 12:50:00.000000 UTC,10690,27.9025,28.4964
29093,16111,2016-02-03 15:16:40.000000 UTC,12430,27.9034,18.4816
28255,29093,2016-02-18 07:50:00.000000 UTC,44410,27.9039,30.5541
28255,39261,2016-02-18 06:20:00.000000 UTC,10450,27.9045,28.5201
39261,28255,2016-02-13 01:40:00.000000 UTC,52270,27.9049,29.5745
16111,39261,2016-02-11 21:31:40.000000 UTC,52030,27.9051,30.0066
28255,39261,2016-02-18 11:31:40.000000 UTC,10750,27.9055,28.7493
39261,29093,2016-02-13 21:01:40.000000 UTC,48790,27.9056,28.422
29093,39261,2016-02-05 17:45:00.000000 UTC,28330,27.9059,29.7975
39261,16111,2016-02-12 11:10:00.000000 UTC,7150,27.906,26.7203
28255,29093,2016-02-23 13:50:00.000000 UTC,37390,27.9066,28.0079
29093,28255,2016-02-05 07:55:00.000000 UTC,40990,27.9069,28.3983
16111,29093,2016-02-08 23:45:00.000000 UTC,57370,27.9069,27.8395
39261,28255,2016-02-12 12:00:00.000000 UTC,16930,27.9072,28.8888
16111,29093,2016-02-06 20:01:40.000000 UTC,30970,27.9074,29.7543
28255,29093,2016-02-20 12:30:00.000000 UTC,40630,27.9074,28.3629
39261,29093,2016-02-13 23:50:00.000000 UTC,31690,27.9075,29.1279
39261,29093,2016-02-13 10:55:00.000000 UTC,11830,27.9086,27.9747
16111,28255,2016-02-07 22:15:00.000000 UTC,34270,27.9098,29.3966
39261,16111,2016-02-14 01:16:40.000000 UTC,33250,27.9119,29.381
16111,39261,2016-02-07 17:25:00.000000 UTC,41110,27.912,28.3126
39261,29093,2016-02-12 12:50:00.000000 UTC,23230,27.9122,29.4826
39261,29093,2016-02-15 02:16:40.000000 UTC,38650,27.9136,29.0785
28255,39261,2016-02-18 16:35:00.000000 UTC,41770,27.9137,29.7905
39261,29093,2016-02-13 03:31:40.000000 UTC,13930,27.914,28.9029
28255,29093,2016-02-19 17:20:00.000000 UTC,58390,27.914,27.9018
39261,28255,2016-02-17 20:20:00.000000 UTC,53770,27.9144,30.1885
16111,28255,2016-02-10 20:40:00.000000 UTC,36970,27.9147,28.8764
29093,16111,2016-02-01 17:30:00.000000 UTC,57130,27.915,27.9117
39261,29093,2016-02-17 02:15:00.000000 UTC,55330,27.9156,29.2955
29093,16111,2016-02-04 05:05:00.000000 UTC,41290,27.9157,28.6039
39261,16111,2016-02-15 18:10:00.000000 UTC,9250,27.9158,28.7396
39261,16111,2016-02-13 09:46:40.000000 UTC,13090,27.9166,29.0155
39261,16111,2016-02-13 15:45:00.000000 UTC,40330,27.9166,30.6284
29093,28255,2016-02-05 00:50:00.000000 UTC,9910,27.9172,28.898
29093,28255,2016-02-01 00:46:40.000000 UTC,57730,27.9173,29.2981
16111,29093,2016-02-09 20:31:40.000000 UTC,29470,27.9181,28.1634
16111,28255,2016-02-06 18:16:40.000000 UTC,23350,27.9182,22.3594
16111,28255,2016-02-07 01:50:00.000000 UTC,9430,27.9182,29.2023
29093,39261,2016-02-01 03:46:40.000000 UTC,11710,27.9183,29.5084
28255,16111,2016-02-18 11:31:40.000000 UTC,23110,27.9183,29.5951
29093,28255,2016-02-03 09:46:40.000000 UTC,40150,27.9184,28.2159
39261,28255,2016-02-13 09:46:40.000000 UTC,1210,27.9186,28.0795
39261,29093,2016-02-12 22:16:40.000000 UTC,9430,27.9194,28.8682
28255,16111,2016-02-18 05:05:00.000000 UTC,48970,27.9197,28.9648
39261,16111,2016-02-16 14:10:00.000000 UTC,37870,27.9212,29.4762
28255,16111,2016-02-23 05:55:00.000000 UTC,36910,27.922,30.0093
16111,28255,2016-02-07 15:10:00.000000 UTC,50890,27.9223,28.8358
39261,16111,2016-02-12 13:55:00.000000 UTC,12610,27.9227,28.7613
29093,28255,2016-02-06 17:30:00.000000 UTC,30670,27.923,29.1241
28255,29093,2016-02-18 20:05:00.000000 UTC,29890,27.9241,30.0199
39261,29093,2016-02-12 18:40:00.000000 UTC,10270,27.9244,28.9604
39261,28255,2016-02-17 17:40:00.000000 UTC,47950,27.9247,30.1714
39261,28255,2016-02-12 23:05:00.000000 UTC,46630,27.9253,29.7193
39261,29093,2016-02-15 20:16:40.000000 UTC,40390,27.9261,27.8358
39261,16111,2016-02-12 18:40:00.000000 UTC,34090,27.9267,29.6139
16111,29093,2016-02-08 03:31:40.000000 UTC,34030,27.9268,28.1941
39261,28255,2016-02-14 12:10:00.000000 UTC,58990,27.9273,28.7982
29093,39261,2016-02-01 05:50:00.000000 UTC,12010,27.9274,28.1505
16111,28255,2016-02-06 19:40:00.000000 UTC,7510,27.9278,27.65
39261,29093,2016-02-15 10:00:00.000000 UTC,52750,27.9279,30.9334
29093,28255,2016-02-01 02:10:00.000000 UTC,13450,27.928,27.6344
39261,28255,2016-02-15 14:01:40.000000 UTC,20050,27.928,29.2477
16111,28255,2016-02-11 21:31:40.000000 UTC,49330,27.9285,30.2221
28255,39261,2016-02-20 09:01:40.000000 UTC,48730,27.9286,28.3453
39261,28255,2016-02-13 03:31:40.000000 UTC,54250,27.9288,29.0952
28255,39261,2016-02-20 16:05:00.000000 UTC,55930,27.9288,30.3372
29093,16111,2016-02-02 01:05:00.000000 UTC,15310,27.9291,29.9694
28255,29093,2016-02-20 02:25:00.000000 UTC,56590,27.9295,28.0235
29093,28255,2016-02-05 20:16:40.000000 UTC,34690,27.9296,27.8425
16111,28255,2016-02-06 19:20:00.000000 UTC,19930,27.9297,29.1458
39261,28255,2016-02-13 10:55:00.000000 UTC,22150,27.9297,29.1201
39261,16111,2016-02-16 11:50:00.000000 UTC,55810,27.9297,31.0668
28255,16111,2016-02-20 02:25:00.000000 UTC,55930,27.9301,28.145
39261,28255,2016-02-12 16:16:40.000000 UTC,10570,27.9302,28.5231
28255,16111,2016-02-18 05:30:00.000000 UTC,41770,27.9303,30.6425
39261,28255,2016-02-12 12:50:00.000000 UTC,47230,27.9304,30.0514
29093,28255,2016-02-01 02:10:00.000000 UTC,37450,27.9306,28.3135
39261,28255,2016-02-12 21:30:00.000000 UTC,42730,27.9313,28.4597
16111,39261,2016-02-10 02:46:40.000000 UTC,21490,27.9314,28.9012
28255,29093,2016-02-18 08:16:40.000000 UTC,59410,27.9314,28.1183
16111,29093,2016-02-09 12:35:00.000000 UTC,55570,27.9318,31.196
39261,29093,2016-02-14 12:10:00.000000 UTC,53470,27.9322,28.7602
16111,39261,2016-02-08 17:01:40.000000 UTC,30910,27.9335,30.4506
29093,16111,2016-02-01 01:00:00.000000 UTC,32410,27.9336,29.2016
29093,39261,2016-02-02 10:01:40.000000 UTC,13450,27.9337,28.7658
28255,39261,2016-02-18 05:45:00.000000 UTC,16690,27.9345,28.8442
29093,16111,2016-02-02 08:40:00.000000 UTC,25990,27.9347,29.074
16111,28255,2016-02-07 03:15:00.000000 UTC,40270,27.9348,30.4014
28255,29093,2016-02-18 15:46:40.000000 UTC,46810,27.935,28.4395
39261,28255,2016-02-12 14:46:40.000000 UTC,52210,27.9351,28.2037
39261,28255,2016-02-12 15:45:00.000000 UTC,54910,27.9352,28.7167
28255,39261,2016-02-18 05:30:00.000000 UTC,47410,27.9355,30.1481
16111,39261,2016-02-08 10:45:00.000000 UTC,9910,27.9356,28.5855
39261,28255,2016-02-12 15:45:00.000000 UTC,42790,27.9358,28.9003
28255,39261,2016-02-18 09:46:40.000000 UTC,10690,27.9366,28.7794
28255,16111,2016-02-23 13:50:00.000000 UTC,40750,27.9369,30.2254
28255,39261,2016-02-23 13:50:00.000000 UTC,9610,27.9369,27.7227
16111,28255,2016-02-09 05:05:00.000000 UTC,33190,27.937,27.9752
28255,39261,2016-02-22 10:01:40.000000 UTC,47590,27.9371,28.3213
16111,29093,2016-02-06 19:20:00.000000 UTC,7990,27.9377,28.8257
16111,29093,2016-02-10 00:40:00.000000 UTC,23590,27.938,29.1421
39261,28255,2016-02-12 12:15:00.000000 UTC,3670,27.938,27.9447
28255,16111,2016-02-20 02:25:00.000000 UTC,58390,27.9383,28.1006
16111,29093,2016-02-06 19:01:40.000000 UTC,58210,27.9401,28.0433
29093,39261,2016-02-06 06:40:00.000000 UTC,39550,27.9405,28.669
39261,29093,2016-02-12 18:40:00.000000 UTC,10030,27.9406,28.2777
29093,28255,2016-02-03 01:10:00.000000 UTC,41350,27.9418,28.3249
29093,16111,2016-02-03 13:25:00.000000 UTC,2170,27.942,27.4273
16111,28255,2016-02-08 15:25:00.000000 UTC,57010,27.9426,27.9803
39261,28255,2016-02-15 02:16:40.000000 UTC,55810,27.9426,28.7977
29093,16111,2016-02-01 14:40:00.000000 UTC,48670,27.9428,29.3917
28255,29093,2016-02-20 12:30:00.000000 UTC,15610,27.9437,28.8129
16111,39261,2016-02-09 22:35:00.000000 UTC,26590,27.9446,29.3336
16111,28255,2016-02-06 18:30:00.000000 UTC,19390,27.9448,28.3301
28255,29093,2016-02-20 12:30:00.000000 UTC,3250,27.9449,27.7322
28255,29093,2016-02-23 03:20:00.000000 UTC,14530,27.9457,29.1845
29093,16111,2016-02-06 12:01:40.000000 UTC,6130,27.9459,27.3111
39261,29093,2016-02-12 14:20:00.000000 UTC,22750,27.9459,29.1547
29093,28255,2016-02-05 10:20:00.000000 UTC,56290,27.9472,28.7596
28255,39261,2016-02-20 23:35:00.000000 UTC,40090,27.9476,28.1823
28255,39261,2016-02-23 08:31:40.000000 UTC,15670,27.9482,28.2197
16111,28255,2016-02-08 04:55:00.000000 UTC,30070,27.9483,29.0212
28255,39261,2016-02-23 03:20:00.000000 UTC,9070,27.9484,27.3274
39261,29093,2016-02-15 04:10:00.000000 UTC,13690,27.9486,29.1849
16111,29093,2016-02-07 01:10:00.000000 UTC,53050,27.9489,28.9548
28255,29093,2016-02-18 10:20:00.000000 UTC,31930,27.949,30.0406
29093,39261,2016-02-01 00:01:40.000000 UTC,36970,27.9491,29.38
29093,16111,2016-02-01 19:31:40.000000 UTC,34570,27.9498,27.8266
16111,28255,2016-02-11 13:46:40.000000 UTC,40870,27.9499,28.547
28255,16111,2016-02-18 04:40:00.000000 UTC,58750,27.95,31.1709
29093,39261,2016-02-01 11:16:40.000000 UTC,13450,27.9501,28.4397
16111,28255,2016-02-09 18:30:00.000000 UTC,38650,27.9504,29.8463
16111,39261,2016-02-10 18:20:00.000000 UTC,20110,27.9504,29.3318
28255,39261,2016-02-23 08:31:40.000000 UTC,28570,27.9504,29.691
39261,29093,2016-02-12 14:20:00.000000 UTC,22630,27.9505,28.7384
39261,28255,2016-02-17 20:20:00.000000 UTC,53350,27.9506,29.398
28255,16111,2016-02-20 17:55:00.000000 UTC,16390,27.9506,29.3313
39261,16111,2016-02-15 18:10:00.000000 UTC,44530,27.9512,30.2385
29093,39261,2016-02-05 10:20:00.000000 UTC,52570,27.9513,28.6588
28255,39261,2016-02-23 13:50:00.000000 UTC,34510,27.9514,29.2536
39261,28255,2016-02-12 13:10:00.000000 UTC,49210,27.952,28.1793
39261,16111,2016-02-12 12:15:00.000000 UTC,40930,27.9523,28.8603
29093,16111,2016-02-01 08:20:00.000000 UTC,38530,27.9525,30.9001
16111,39261,2016-02-10 07:05:00.000000 UTC,13930,27.9525,25.5184
16111,39261,2016-02-11 06:16:40.000000 UTC,23590,27.9528,29.6637
28255,39261,2016-02-23 03:20:00.000000 UTC,51550,27.9529,28.3859
29093,39261,2016-02-01 00:10:00.000000 UTC,3490,27.9535,28.0418
29093,28255,2016-02-05 00:50:00.000000 UTC,36370,27.9539,28.3386
39261,29093,2016-02-12 17:25:00.000000 UTC,41170,27.954,28.666
28255,39261,2016-02-21 13:46:40.000000 UTC,26650,27.9541,29.5213
29093,39261,2016-02-04 22:31:40.000000 UTC,16810,27.9544,29.101
39261,29093,2016-02-13 07:35:00.000000 UTC,12730,27.9546,28.2938
28255,29093,2016-02-19 08:00:00.000000 UTC,50350,27.9546,31.0275
28255,39261,2016-02-18 05:30:00.000000 UTC,47290,27.9552,29.9521
28255,39261,2016-02-18 17:25:00.000000 UTC,16990,27.9552,28.4
29093,39261,2016-02-02 23:31:40.000000 UTC,40870,27.9554,28.8957
16111,39261,2016-02-12 00:10:00.000000 UTC,9970,27.956,28.4866
28255,16111,2016-02-18 07:25:00.000000 UTC,12610,27.9575,28.8492
29093,39261,2016-02-01 12:55:00.000000 UTC,7510,27.9576,27.504
29093,39261,2016-02-05 03:10:00.000000 UTC,38290,27.9578,29.2769
29093,16111,2016-02-03 09:46:40.000000 UTC,33430,27.9583,28.2491
28255,39261,2016-02-18 19:10:00.000000 UTC,42130,27.9585,30.134
16111,29093,2016-02-10 16:01:40.000000 UTC,32890,27.9588,28.7451
39261,16111,2016-02-13 21:01:40.000000 UTC,54490,27.9588,28.5723
28255,29093,2016-02-19 03:16:40.000000 UTC,50710,27.9588,29.9881
29093,39261,2016-02-02 23:31:40.000000 UTC,37630,27.959,28.0643
29093,16111,2016-02-01 11:16:40.000000 UTC,21310,27.9598,30.1335
28255,29093,2016-02-20 23:35:00.000000 UTC,7210,27.9598,26.7162
29093,16111,2016-02-01 02:55:00.000000 UTC,21790,27.9599,30.3911
28255,16111,2016-02-20 04:01:40.000000 UTC,14110,27.9599,29.5423
39261,29093,2016-02-12 13:10:00.000000 UTC,36250,27.9601,29.1074
29093,39261,2016-02-01 05:16:40.000000 UTC,18370,27.9602,29.8009
29093,39261,2016-02-01 13:46:40.000000 UTC,2230,27.9602,28.7962
39261,28255,2016-02-12 11:10:00.000000 UTC,10690,27.9603,28.3137
39261,28255,2016-02-13 09:46:40.000000 UTC,15910,27.9606,28.5761
29093,28255,2016-02-04 09:16:40.000000 UTC,5770,27.9607,25.228
28255,39261,2016-02-18 07:25:00.000000 UTC,43390,27.9609,28.1965
28255,29093,2016-02-18 05:05:00.000000 UTC,9490,27.9626,28.0942
39261,29093,2016-02-14 13:50:00.000000 UTC,39550,27.9627,29.2606
29093,28255,2016-02-01 10:30:00.000000 UTC,9550,27.9629,28.7316
29093,28255,2016-02-03 02:50:00.000000 UTC,43570,27.9633,30.4423
39261,29093,2016-02-16 16:31:40.000000 UTC,10450,27.9633,29.2012
28255,39261,2016-02-20 02:25:00.000000 UTC,3370,27.9637,26.6863
29093,16111,2016-02-01 02:55:00.000000 UTC,21910,27.9646,30.5525
16111,39261,2016-02-10 23:01:40.000000 UTC,9070,27.9651,28.8864
28255,29093,2016-02-18 08:16:40.000000 UTC,14830,27.9651,28.8162
39261,28255,2016-02-13 07:35:00.000000 UTC,15850,27.9655,28.1084
39261,29093,2016-02-15 20:16:40.000000 UTC,20950,27.9661,28.9087
39261,29093,2016-02-13 07:35:00.000000 UTC,30430,27.9664,30.1839
16111,29093,2016-02-09 05:05:00.000000 UTC,15490,27.9669,29.763
29093,28255,2016-02-06 06:40:00.000000 UTC,9970,27.967,28.2421
28255,29093,2016-02-18 07:25:00.000000 UTC,9370,27.9675,29.1531
16111,28255,2016-02-10 13:45:00.000000 UTC,37990,27.9677,28.1886
29093,28255,2016-02-01 13:46:40.000000 UTC,36790,27.9684,28.2669
29093,28255,2016-02-02 07:20:00.000000 UTC,44530,27.9689,30.3501
16111,39261,2016-02-08 04:55:00.000000 UTC,9010,27.9694,29.9477
28255,39261,2016-02-18 07:50:00.000000 UTC,1570,27.9694,28.1314
16111,39261,2016-02-09 05:05:00.000000 UTC,35950,27.9695,28.498
29093,39261,2016-02-03 23:00:00.000000 UTC,37570,27.9697,28.154
29093,28255,2016-02-01 00:35:00.000000 UTC,37030,27.9698,28.0439
39261,29093,2016-02-15 16:05:00.000000 UTC,39370,27.9701,30.1883
39261,16111,2016-02-12 12:15:00.000000 UTC,30670,27.9707,30.4633
16111,39261,2016-02-11 03:50:00.000000 UTC,49210,27.9708,28.874
29093,39261,2016-02-06 06:40:00.000000 UTC,55990,27.9711,30.9016
29093,39261,2016-02-01 01:15:00.000000 UTC,35890,27.9716,30.0036
29093,39261,2016-02-01 23:55:00.000000 UTC,47830,27.9717,30.8243
29093,39261,2016-02-06 06:40:00.000000 UTC,3910,27.972,26.6911
29093,28255,2016-02-02 07:20:00.000000 UTC,58630,27.9722,28.0952
29093,39261,2016-02-06 06:40:00.000000 UTC,45670,27.9724,28.5986
29093,16111,2016-02-02 20:20:00.000000 UTC,910,27.973,28.1202
16111,29093,2016-02-08 03:31:40.000000 UTC,43690,27.973,31.2849
28255,39261,2016-02-20 02:25:00.000000 UTC,18790,27.973,29.4095
39261,28255,2016-02-15 08:01:40.000000 UTC,20290,27.9737,29.1242
29093,39261,2016-02-01 00:35:00.000000 UTC,37690,27.9742,28.0589
16111,29093,2016-02-07 19:46:40.000000 UTC,36610,27.9745,28.4104
28255,39261,2016-02-23 00:46:40.000000 UTC,9010,27.9746,27.5125
39261,29093,2016-02-12 11:01:40.000000 UTC,35530,27.9749,30.3585
16111,29093,2016-02-11 13:46:40.000000 UTC,45130,27.9759,30.1985
39261,28255,2016-02-12 11:25:00.000000 UTC,58870,27.9759,29.6706
39261,16111,2016-02-14 15:31:40.000000 UTC,39670,27.9761,30.6596
16111,39261,2016-02-08 03:31:40.000000 UTC,50050,27.9772,28.5678
29093,16111,2016-02-04 03:01:40.000000 UTC,38530,27.9776,28.5588
28255,39261,2016-02-21 13:46:40.000000 UTC,13810,27.978,28.0108
29093,39261,2016-02-05 03:10:00.000000 UTC,42130,27.9784,29.1967
29093,16111,2016-02-01 10:30:00.000000 UTC,21250,27.9786,29.8084
16111,28255,2016-02-07 03:15:00.000000 UTC,36310,27.9788,27.8928
28255,39261,2016-02-21 05:30:00.000000 UTC,44410,27.9789,29.9674
29093,16111,2016-02-02 23:31:40.000000 UTC,36970,27.9792,29.863
16111,29093,2016-02-06 22:46:40.000000 UTC,13870,27.9793,29.1338
39261,16111,2016-02-14 15:31:40.000000 UTC,22330,27.9793,29.7078
39261,28255,2016-02-12 13:55:00.000000 UTC,58810,27.9794,29.8806
28255,16111,2016-02-23 08:31:40.000000 UTC,37810,27.9796,29.413
16111,28255,2016-02-07 22:15:00.000000 UTC,58870,27.9797,28.0554
29093,39261,2016-02-04 20:15:00.000000 UTC,9850,27.9802,28.1772
16111,28255,2016-02-06 20:25:00.000000 UTC,49750,27.9805,29.0469
28255,39261,2016-02-22 12:25:00.000000 UTC,21130,27.9808,28.8092
39261,29093,2016-02-12 22:16:40.000000 UTC,9370,27.981,28.7066
28255,16111,2016-02-19 11:50:00.000000 UTC,47230,27.981,29.9619
29093,39261,2016-02-01 14:40:00.000000 UTC,8170,27.9811,28.2754
16111,29093,2016-02-06 19:01:40.000000 UTC,55450,27.9812,29.5026
39261,16111,2016-02-16 16:31:40.000000 UTC,38710,27.9813,29.9372
28255,39261,2016-02-18 05:30:00.000000 UTC,16570,27.9814,28.5861
28255,16111,2016-02-20 12:30:00.000000 UTC,17170,27.9816,27.7808
28255,39261,2016-02-19 00:01:40.000000 UTC,43990,27.9822,28.4828
29093,28255,2016-02-01 09:01:40.000000 UTC,9310,27.9825,28.8391
28255,16111,2016-02-18 18:16:40.000000 UTC,21730,27.9825,29.7413
28255,39261,2016-02-18 21:01:40.000000 UTC,17170,27.9825,28.4895
39261,29093,2016-02-15 02:16:40.000000 UTC,13930,27.9826,28.6853
16111,28255,2016-02-06 22:46:40.000000 UTC,55990,27.9828,28.5012
28255,16111,2016-02-19 04:25:00.000000 UTC,59050,27.983,31.2213
28255,39261,2016-02-18 04:55:00.000000 UTC,59110,27.9831,29.8189
16111,28255,2016-02-07 07:16:40.000000 UTC,3490,27.9832,28.1038
39261,16111,2016-02-13 10:55:00.000000 UTC,37510,27.9832,28.2157
28255,29093,2016-02-18 04:30:00.000000 UTC,21190,27.9835,28.7863
39261,28255,2016-02-14 04:15:00.000000 UTC,15190,27.9836,28.6694
28255,39261,2016-02-18 10:55:00.000000 UTC,41770,27.9845,30.1138
39261,29093,2016-02-13 10:55:00.000000 UTC,29830,27.9852,30.363
16111,39261,2016-02-10 13:45:00.000000 UTC,12430,27.9853,28.5191
29093,39261,2016-02-06 14:45:00.000000 UTC,35410,27.9854,29.0217
39261,28255,2016-02-13 01:40:00.000000 UTC,28630,27.9857,29.4447
39261,29093,2016-02-12 13:55:00.000000 UTC,36550,27.9858,27.9946
16111,29093,2016-02-07 17:25:00.000000 UTC,8650,27.986,29.1251
39261,16111,2016-02-12 11:35:00.000000 UTC,49090,27.986,28.9238
28255,29093,2016-02-21 05:30:00.000000 UTC,12310,27.9861,29.4411
39261,16111,2016-02-15 22:25:00.000000 UTC,7930,27.9865,28.0449
29093,28255,2016-02-03 23:00:00.000000 UTC,37030,27.9866,28.0493
29093,39261,2016-02-06 17:30:00.000000 UTC,36310,27.9866,28.5278
28255,39261,2016-02-18 11:31:40.000000 UTC,58450,27.9867,27.4478
29093,28255,2016-02-01 03:46:40.000000 UTC,38110,27.9868,29.1632
28255,39261,2016-02-20 07:20:00.000000 UTC,3670,27.9872,26.3629
16111,29093,2016-02-10 23:01:40.000000 UTC,56050,27.9873,30.4306
16111,29093,2016-02-07 12:00:00.000000 UTC,8470,27.9874,29.0699
39261,29093,2016-02-13 05:30:00.000000 UTC,25030,27.9876,29.5804
29093,28255,2016-02-05 03:10:00.000000 UTC,36970,27.9877,28.1375
16111,29093,2016-02-07 09:05:00.000000 UTC,58570,27.9879,28.0517
16111,29093,2016-02-11 16:20:00.000000 UTC,52750,27.9889,29.8824
39261,28255,2016-02-12 19:20:00.000000 UTC,40690,27.9892,29.3661
28255,39261,2016-02-23 22:00:00.000000 UTC,1390,27.9894,28.0541
28255,29093,2016-02-18 06:20:00.000000 UTC,49630,27.9896,30.5183
